,date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,total_mos,tmax_1,tmin_1,tavg_1,dewpoint_1,wetbulb_1,preciptotal_1,stnpressure_1,sealevel_1,resultspeed_1,resultdir_1,avgspeed_1,latitude_1,longitude_1,tmax_2,tmin_2,tavg_2,dewpoint_2,wetbulb_2,preciptotal_2,stnpressure_2,sealevel_2,resultspeed_2,resultdir_2,avgspeed_2,latitude_2,longitude_2,tempmax_avg,tempmin_avg,temp_avg,dewpoint_avg,wetbulb_avg,precip_avg,stnpressure_avg
4967,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,5,0,2009,7,53,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4968,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,10,0,2009,7,10,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4969,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,1,0,2009,7,1,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4970,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX TERRITANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,1,0,2009,7,1,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4971,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,2009,7,230,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4972,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,31,0,2009,7,230,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4973,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,2009,7,230,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4974,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,49,0,2009,7,230,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4975,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,2009,7,230,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4976,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,7,0,2009,7,7,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4977,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,9,0,2009,7,9,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4978,2009-07-24,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,2,0,2009,7,2,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4979,2009-07-24,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,7,0,2009,7,7,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4980,2009-07-24,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,10,0,2009,7,10,83,61,72.0,59,9.8,0.14,29.08,29.83,8.9,23,9.8,41.995,-87.933,83,62,73.0,60,9.6,0.19,29.14,29.82,8.7,23,9.6,41.786,-87.752,83.0,61.5,72.5,59.5,9.7,0.165,29.11
4981,2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,12,0,2009,7,12,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4982,2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,3,0,2009,7,3,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4983,2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0,2009,7,2,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4984,2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,5,0,2009,7,5,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4985,2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,4,0,2009,7,4,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4986,2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,2009,7,1,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4987,2009-07-27,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,2009,7,1,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4988,2009-07-27,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,5,0,2009,7,5,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4989,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,35,0,2009,7,51,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4990,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,16,0,2009,7,51,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4991,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2009,7,6,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4992,2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2009,7,6,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4993,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,49,0,2009,7,149,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4994,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,0,2009,7,149,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4995,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,0,2009,7,149,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4996,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,11,0,2009,7,11,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4997,2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,6,0,2009,7,6,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4998,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0,2009,7,223,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
4999,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0,2009,7,223,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5000,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0,2009,7,223,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5001,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,37,0,2009,7,223,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5002,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,36,0,2009,7,223,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5003,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0,2009,7,6,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5004,2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,5,0,2009,7,5,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5005,2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,12,0,2009,7,12,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5006,2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,4,0,2009,7,4,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5007,2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,3,0,2009,7,3,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5008,2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,12,1,2009,7,12,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5009,2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,8,1,2009,7,8,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5010,2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,11,0,2009,7,11,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5011,2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2009,7,93,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5012,2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,43,0,2009,7,93,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5013,2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,19,0,2009,7,19,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5014,2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,0,2009,7,4,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5015,2009-07-27,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,20,0,2009,7,20,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5016,2009-07-27,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,3,0,2009,7,3,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5017,2009-07-27,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,2009,7,1,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5018,2009-07-27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,14,0,2009,7,14,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5019,2009-07-27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,5,0,2009,7,5,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5020,2009-07-27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,4,0,2009,7,4,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5021,2009-07-27,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,9,0,2009,7,9,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5022,2009-07-27,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,2009,7,2,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5023,2009-07-27,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,2009,7,2,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5024,2009-07-27,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,3,0,2009,7,3,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
5025,2009-07-27,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,25,0,2009,7,25,84,64,74.0,61,10.1,0.02,29.13,29.86,9.3,23,10.1,41.995,-87.933,84,66,75.0,61,9.6,0.03,29.21,29.85,9.2,23,9.6,41.786,-87.752,84.0,65.0,74.5,61.0,9.85,0.025,29.17
